id,Temperature,Humidity
3884,21.79,18.2
3885,21.79,18.2
3886,21.84,18.2225
3887,21.85666667,18.16666667
3888,21.89,18.2
3889,21.89,18.2
3890,21.89,18.1
3891,21.89,18.1
3892,21.89,18.1
3893,21.945,18.1
3894,22,18.1
3895,22,18.05
3896,22,18.025
3897,22.03333333,18.03333333
3898,22.06666667,18
3899,22.1,18
3900,22.1,17.9725
3901,22.1,17.96333333
3902,22.1,17.945
3903,22.1,17.89
3904,22.1,17.945
3905,22.1,17.9725
3906,22.1,18
3907,22.15,17.945
3908,22.2,17.89
3909,22.2,17.89
3910,22.2,17.89
3911,22.2,17.89
3912,22.245,17.89
3913,22.29,17.89
3914,22.272,17.83
3915,22.29,17.815
3916,22.29,17.84
3917,22.34,17.79
3918,22.35666667,17.79
3919,22.34,17.79
3920,22.365,17.7675
3921,22.39,17.7
3922,22.365,17.745
3923,22.35666667,17.7
3924,22.39,17.7
3925,22.39,17.7
3926,22.39,17.7
3927,22.4175,17.7
3928,22.4175,17.7
3929,22.445,17.65
3930,22.5,17.7
3931,22.5,17.7
3932,22.5,17.7
3933,22.5,17.7
3934,22.53333333,17.63333333
3935,22.55,17.6
3936,22.525,17.65
3937,22.5,17.6
3938,22.55,17.6
3939,22.575,17.6
3940,22.6,17.6
3941,22.6,17.6
3942,22.6,17.55
3943,22.6,17.6
3944,22.6,17.525
3945,22.6,17.56666667
3946,22.6,17.5
3947,22.6,17.6
3948,22.65,17.6
3949,22.66666667,17.56666667
3950,22.7,17.6
3951,22.7,17.6
3952,22.7,17.6
3953,22.7,17.6
3954,22.7,17.6
3955,22.7225,17.6
3956,22.7225,17.6
3957,22.7,17.6
3958,22.79,17.6
3959,22.76,17.6
3960,22.79,17.6
3961,22.76,17.6
3962,22.79,17.6
3963,22.79,17.6
3964,22.79,17.6
3965,22.79,17.6
3966,22.79,17.6
3967,22.815,17.6
3968,22.815,17.6
3969,22.85666667,17.6
3970,22.89,17.6
3971,22.89,17.6
3972,22.865,17.6
3973,22.89,17.6
3974,22.89,17.6
3975,22.89,17.6
3976,22.89,17.6
3977,22.9175,17.625
3978,22.89,17.65
3979,22.89,17.625
3980,22.89,17.65
3981,22.89,17.675
3982,22.89,17.63333333
3983,22.89,17.6
3984,22.9175,17.6
3985,22.945,17.55
3986,22.945,17.6
3987,22.92666667,17.53333333
3988,22.9725,17.525
3989,22.9725,17.55
3990,23,17.6
3991,22.9725,17.5
3992,23,17.5
3993,23,17.5
3994,23,17.46333333
3995,23,17.4175
3996,23,17.39
3997,23.03333333,17.42666667
3998,23.03333333,17.35666667
3999,23,17.315
4000,23.02,17.352
4001,23.03333333,17.35666667
4002,23.025,17.365
4003,23.04,17.35
4004,23.06666667,17.35666667
4005,23.05,17.315
4006,23.1,17.29
4007,23.06666667,17.26
4008,23.06666667,17.26
4009,23.1,17.29
4010,23.075,17.2675
4011,23.1,17.29
4012,23.1,17.29
4013,23.075,17.2675
4014,23.1,17.245
4015,23.1,17.2
4016,23.1,17.2
4017,23.1,17.2
4018,23.1,17.16666667
4019,23.1,17.1
4020,23.1,17.03333333
4021,23.1,17.05
4022,23.1,17
4023,23.1,17
4024,23.1,17
4025,23.1,17
4026,23.1,17
4027,23.1,17
4028,23.1,17
4029,23.1,17
4030,23.1,17.06
4031,23.1,17.03333333
4032,23.1,17.06666667
4033,23.1,17
4034,23.1,16.9725
4035,23.1,16.89
4036,23.1,16.89
4037,23.1,16.84
4038,23.1,16.89
4039,23.1,16.96333333
4040,23.075,16.9725
4041,23.06666667,17
4042,23.075,17
4043,23.1,17
4044,23.075,17
4045,23.1,17
4046,23.075,16.945
4047,23.075,16.865
4048,23.1,16.945
4049,23.075,16.865
4050,23.075,16.865
4051,23.075,16.865
4052,23.05,16.865
4053,23.025,16.89
4054,23,16.89
4055,23,16.865
4056,23.025,16.84
4057,23,16.79
4058,23,16.79
4059,23,16.79
4060,23,16.84
4061,23,16.82333333
4062,23,16.745
4063,22.96333333,16.79
4064,22.9725,16.79
4065,22.9725,16.865
4066,22.945,16.84
4067,22.9175,16.89
4068,22.9175,16.865
4069,22.92666667,16.89
4070,22.89,16.9175
4071,22.89,16.89
4072,22.89,17
4073,22.89,17
4074,22.89,17
4075,22.79,17
4076,22.82333333,17.06666667
4077,22.79,17.06666667
4078,22.79,17.1
4079,22.76,17.1
4080,22.7225,17.075
4081,22.73,17.03333333
4082,22.7,17.075
4083,22.7,17.1
4084,22.7,17.03333333
4085,22.7,17.025
4086,22.7,17.05
4087,22.7,17.1
4088,22.65,17.1
4089,22.6,17.1
4090,22.6,17.1
4091,22.6,17.125
4092,22.6,17.13333333
4093,22.6,17.175
4094,22.6,17.2
4095,22.6,17.175
4096,22.6,17.1
4097,22.6,17.16666667
4098,22.6,17.15
4099,22.6,17.175
4100,22.6,17.16666667
4101,22.6,17.2225
4102,22.55,17.2225
4103,22.6,17.2
4104,22.55,17.245
4105,22.5,17.245
4106,22.5,17.34
4107,22.5,17.39
4108,22.5,17.365
4109,22.5,17.39
4110,22.4725,17.365
4111,22.445,17.365
4112,22.5,17.39
4113,22.4725,17.39
4114,22.39,17.32333333
4115,22.39,17.315
4116,22.39,17.34
4117,22.39,17.39
4118,22.39,17.39
4119,22.39,17.4175
4120,22.365,17.39
4121,22.35666667,17.5
4122,22.39,17.525
4123,22.39,17.6
4124,22.365,17.6
4125,22.29,17.6
4126,22.29,17.6
4127,22.34,17.6
4128,22.29,17.6
4129,22.29,17.6
4130,22.29,17.675
4131,22.29,17.7
4132,22.29,17.7
4133,22.29,17.7
4134,22.2225,17.675
4135,22.2,17.7
4136,22.2,17.7
4137,22.2,17.7
4138,22.2,17.7
4139,22.175,17.745
4140,22.15,17.745
4141,22.175,17.79
4142,22.15,17.79
4143,22.1,17.79
4144,22.13333333,17.79
4145,22.125,17.815
4146,22.1,17.82333333
4147,22.1,17.865
4148,22.1,17.89
4149,22.1,17.89
4150,22.1,17.945
4151,22.05,17.945
4152,22.06666667,17.96333333
4153,22.025,17.9175
4154,22,17.9725
4155,22,18
4156,22,18
4157,21.96333333,18
4158,21.9725,18.05
4159,21.9725,18.025
4160,21.89,18.1
4161,21.89,18.1
4162,21.89,18.1
4163,21.89,18.1
4164,21.89,18.1
4165,21.85666667,18.16666667
4166,21.865,18.175
4167,21.865,18.2
4168,21.82333333,18.23
4169,21.84,18.245
4170,21.79,18.2
4171,21.79,18.2
4172,21.79,18.29
4173,21.745,18.29
4174,21.745,18.315
4175,21.745,18.34
4176,21.7,18.39
4177,21.7,18.39
4178,21.7,18.39
4179,21.7,18.39
4180,21.66666667,18.42666667
4181,21.7,18.4725
4182,21.65,18.445
4183,21.6,18.5
4184,21.6,18.5
4185,21.6,18.5
4186,21.6,18.525
4187,21.6,18.575
4188,21.56666667,18.6
4189,21.55,18.65
4190,21.5,18.6
4191,21.5,18.7
4192,21.5,18.7
4193,21.5,18.7
4194,21.5,18.7675
4195,21.5,18.79
4196,21.5,18.79
4197,21.445,18.815
4198,21.39,18.79
4199,21.39,18.815
4200,21.39,18.89
4201,21.39,18.89
4202,21.365,18.89
4203,21.365,18.89
4204,21.29,18.89
4205,21.29,18.945
4206,21.29,19
4207,21.32333333,19.03333333
4208,21.29,19.1
4209,21.29,19.1
4210,21.29,19.1
4211,21.272,19.16
4212,21.26,19.16666667
4213,21.2225,19.2
4214,21.2,19.2
4215,21.2,19.2
4216,21.2,19.2675
4217,21.2,19.29
4218,21.2,19.29
4219,21.15,19.34
4220,21.2,19.39
4221,21.1,19.39
4222,21.1,19.445
4223,21.125,19.5
4224,21.1,19.5
4225,21.1,19.55
4226,21.075,19.575
4227,21.03333333,19.5
4228,21.075,19.575
4229,21.03333333,19.6
4230,21,19.6
4231,21,19.675
4232,21,19.66
4233,21,19.79
4234,21,19.79
4235,20.945,19.79
4236,20.89,19.79
4237,20.9175,19.84
4238,20.89,19.84
4239,20.89,19.865
4240,20.85666667,19.82333333
4241,20.89,19.945
4242,20.865,19.945
4243,20.89,20
4244,20.85666667,20
4245,20.85666667,20
4246,20.815,19.9725
4247,20.815,20
4248,20.79,20
4249,20.79,20
4250,20.79,20
4251,20.79,20
4252,20.79,20.075
4253,20.79,20.15
4254,20.79,20.15
4255,20.79,20.2
4256,20.7225,20.245
4257,20.7225,20.29
4258,20.7225,20.245
4259,20.7,20.365
4260,20.7,20.39
4261,20.7,20.39
4262,20.7,20.5
4263,20.7,20.5
4264,20.7,20.525
4265,20.66666667,20.49666667
4266,20.7,20.575
4267,20.7,20.6
4268,20.7,20.6
4269,20.7,20.6
4270,20.7,20.65
4271,20.63333333,20.63333333
4272,20.7,20.7
4273,20.6,20.63333333
4274,20.6,20.7
4275,20.7,20.7
4276,20.6,20.7
4277,20.6,20.7
4278,20.6,20.7
4279,20.6,20.745
4280,20.6,20.79
4281,20.6,20.79
4282,20.6,20.89
4283,20.6,20.89
4284,20.55,20.89
4285,20.6,20.89
4286,20.6,20.96333333
4287,20.6,21.03333333
4288,20.6,21.05
4289,20.5,21
4290,20.5,21
4291,20.6,21
4292,20.5,21.15
4293,20.5,21.1
4294,20.5,21.1
4295,20.55,21.1
4296,20.5,21.1
4297,20.5,21.2
4298,20.5,21.245
4299,20.5,21.26
4300,20.5,21.245
4301,20.5,21.29
4302,20.5,21.29
4303,20.5,21.29
4304,20.5,21.29
4305,20.5,21.39
4306,20.5,21.39
4307,20.5,21.39
4308,20.5,21.445
4309,20.5,21.39
4310,20.5,21.39
4311,20.5,21.39
4312,20.5,21.495
4313,20.5,21.55
4314,20.46333333,21.56666667
4315,20.4725,21.625
4316,20.5,21.6
4317,20.5,21.6
4318,20.39,21.6
4319,20.39,21.6
4320,20.39,21.63333333
4321,20.39,21.7
4322,20.39,21.76
4323,20.39,21.76
4324,20.5,21.89
4325,20.39,21.79
4326,20.39,21.89
4327,20.39,21.89
4328,20.39,21.89
4329,20.39,22
4330,20.39,22
4331,20.39,22
4332,20.39,22
4333,20.39,22
4334,20.39,22.1
4335,20.39,22.05
4336,20.39,22.1
4337,20.39,22.1
4338,20.39,22.1
4339,20.39,22.2
4340,20.39,22.2
4341,20.39,22.2
4342,20.39,22.245
4343,20.35666667,22.29
4344,20.34,22.29
4345,20.34,22.34
4346,20.29,22.34
4347,20.29,22.29
4348,20.39,22.39
4349,20.34,22.445
4350,20.29,22.5
4351,20.29,22.5
4352,20.29,22.6
4353,20.29,22.6
4354,20.29,22.65
4355,20.29,22.7
4356,20.29,22.7
4357,20.29,22.7
4358,20.29,22.7
4359,20.29,22.745
4360,20.29,22.79
4361,20.29,22.79
4362,20.29,22.79
4363,20.29,22.89
4364,20.29,22.89
4365,20.29,22.89
4366,20.29,23
4367,20.2,22.89
4368,20.29,23
4369,20.245,22.9725
4370,20.26,22.99666667
4371,20.2,23
4372,20.245,23.05
4373,20.245,23.05
4374,20.2,23
4375,20.2,23.1
4376,20.2,23.1
4377,20.2,23.23
4378,20.2,23.2
4379,20.2,23.29
4380,20.2,23.29
4381,20.1,23.29
4382,20.15,23.29
4383,20.15,23.29
4384,20.2,23.35666667
4385,20.15,23.29
4386,20.15,23.34
4387,20.2,23.39
4388,20.1,23.34
4389,20.2,23.34
4390,20.1,23.39
4391,20.2,23.46333333
4392,20.2,23.445
4393,20.15,23.55
4394,20.15,23.5
4395,20.15,23.6
4396,20.15,23.65
4397,20.15,23.65
4398,20.15,23.6
4399,20.2,23.745
4400,20.2,23.7
4401,20.15,23.7
4402,20.2,23.7
4403,20.15,23.895
4404,20.15,24
4405,20.1,24.05
4406,20.13333333,24.03333333
4407,20.1,24.06666667
4408,20.1,24
4409,20.1,24.15
4410,20.1,24.1
4411,20.1,24.1
4412,20.1,24.2
4413,20.1,24.1
4414,20.2,24.1
4415,20.1,24
4416,20.1,24.05
4417,20.1,24.2
4418,20.1,24.15
4419,20.1,24.2
4420,20.1,24.2
4421,20.1,24.2
4422,20.05,24.2
4423,20.1,24.245
4424,20.1,24.245
4425,20.05,24.245
4426,20.06666667,24.29
4427,20,24.32333333
4428,20.1,24.39
4429,20.06666667,24.46333333
4430,20.1,24.5
4431,20,24.445
4432,20,24.5
4433,20.1,24.6
4434,20,24.5
4435,20,24.5
4436,20.1,24.7
4437,20,24.6
4438,20,24.7
4439,20,24.7
4440,20,24.7
4441,20,24.745
4442,20,24.79
4443,20,24.89
4444,20,24.89
4445,20,24.89
4446,20,24.945
4447,20,25
4448,20,25
4449,20,25.06666667
4450,20,25.025
4451,20,25.1
4452,20,25.05
4453,20,25
4454,20,25
4455,20,25
4456,20,25
4457,20.025,25.025
4458,20.025,25.05
4459,20.05,25.1
4460,20,25
4461,20,25.1
4462,20,25.1
4463,20,25.06666667
4464,20.1,25.2
4465,20,25.13333333
4466,20.05,25.15
4467,20,25.2
4468,20,25.2
4469,20,25.2
4470,20.03333333,25.23
4471,20,25.2
4472,20,25.29
4473,20,25.2675
4474,20,25.29
4475,20,25.34
4476,20.03333333,25.35666667
4477,20,25.34
4478,20,25.39
4479,20,25.445
4480,20,25.5
4481,20,25.55
4482,20,25.6
4483,20,25.65
4484,20,25.7
4485,20,25.65
4486,20,25.7
4487,19.945,25.745
4488,20,25.84
4489,20,25.89
4490,20,25.89
4491,19.945,25.89
4492,19.89,25.89
4493,19.945,25.89
4494,19.92666667,25.96333333
4495,19.92666667,26
4496,19.89,26.1
4497,19.89,26.1
4498,20,26.1
4499,19.89,26.1
4500,19.89,26.1
4501,19.89,26.1
4502,19.89,26.2
4503,19.89,26.2
4504,19.89,26.245
4505,19.89,26.245
4506,19.89,26.2
4507,19.89,26.29
4508,19.89,26.29
4509,19.89,26.29
4510,19.89,26.29
4511,19.89,26.29
4512,19.89,26.29
4513,19.89,26.39
4514,19.89,26.39
4515,19.79,26.39
4516,19.89,26.6
4517,19.89,26.6
4518,19.82333333,26.6
4519,19.79,26.5
4520,19.82333333,26.6
4521,19.89,26.6
4522,19.84,26.6
4523,19.89,26.6
4524,19.89,26.6
4525,19.89,26.55
4526,19.89,26.6
4527,19.89,26.6
4528,19.89,26.6
4529,19.89,26.7
4530,19.89,26.79
4531,19.89,26.84
4532,19.89,26.7
4533,19.89,26.675
4534,19.89,26.7
4535,19.89,26.7
4536,19.89,26.79
4537,19.89,26.7
4538,19.89,26.79
4539,19.89,26.79
4540,19.89,26.79
4541,19.89,26.84
4542,19.89,26.89
4543,19.89,26.89333333
4544,19.89,26.945
4545,19.89,27
4546,19.89,27
4547,19.89,27.1
4548,19.89,27.1
4549,19.89,27.1
4550,19.79,27.1
4551,19.89,27.2
4552,19.89,27.245
4553,19.89,27.29
4554,19.89,27.29
4555,19.79,27.2
4556,19.79,27.23
4557,19.79,27.29
4558,19.79,27.29
4559,19.79,27.29
4560,19.79,27.29
4561,19.79,27.29
4562,19.79,27.29
4563,19.79,27.35666667
4564,19.79,27.39
4565,19.79,27.5
4566,19.79,27.39
4567,19.79,27.5
4568,19.79,27.5
4569,19.79,27.5
4570,19.79,27.5
4571,19.79,27.5
4572,19.79,27.5
4573,19.79,27.6
4574,19.79,27.65
4575,19.79,27.7
4576,19.745,27.7
4577,19.79,27.7
4578,19.79,27.7
4579,19.79,27.79
4580,19.7,27.79
4581,19.7,27.84
4582,19.7,27.89
4583,19.73,27.96333333
4584,19.79,28
4585,19.7,27.945
4586,19.745,27.945
4587,19.79,27.79
4588,19.745,27.79
4589,19.79,27.79
4590,19.79,27.79
4591,19.79,27.79
4592,19.79,27.79
4593,19.79,27.79
4594,19.79,27.79
4595,19.79,27.79
4596,19.79,27.79
4597,19.79,27.84
4598,19.79,27.79
4599,19.79,27.945
4600,19.79,28.05
4601,19.79,28.05
4602,19.79,28.15
4603,19.79,28.03333333
4604,19.79,28.1
4605,19.79,28.2
4606,19.76,28.23
4607,19.7,28.29
4608,19.745,28.34
4609,19.7,28.39
4610,19.7,28.39
4611,19.7,28.39
4612,19.7,28.445
4613,19.7,28.5
4614,19.7,28.5
4615,19.7,28.5
4616,19.7,28.445
4617,19.7,28.5
4618,19.7,28.5
4619,19.7,28.5
4620,19.7,28.5
4621,19.7,28.53333333
4622,19.7,28.56666667
4623,19.7,28.6
4624,19.65,28.6
4625,19.7,28.65
4626,19.65,28.65
4627,19.65,28.65
4628,19.7,28.7
4629,19.6,28.6
4630,19.7,28.7
4631,19.7,28.7
4632,19.6,28.6
4633,19.66666667,28.73
4634,19.65,28.745
4635,19.65,28.79
4636,19.7,28.945
4637,19.7,28.945
4638,19.6,28.89
4639,19.6,28.84
4640,19.65,28.945
4641,19.65,28.945
4642,19.6,28.89
4643,19.7,29
4644,19.65,28.945
4645,19.6,28.89
4646,19.65,28.945
4647,19.7,29.05
4648,19.7,29
4649,19.6,28.89
4650,19.7,29
4651,19.7,28.89
4652,19.66666667,28.85666667
4653,19.7,28.89
4654,19.7,29
4655,19.65,28.89
4656,19.7,28.945
4657,19.7,29.05
4658,19.65,28.945
4659,19.7,29.05
4660,19.7,29.05
4661,19.7,29.05
4662,19.7,29.1
4663,19.7,29.1
4664,19.66666667,29.1
4665,19.7,29
4666,19.7,29
4667,19.7,29.05
4668,19.7,29
4669,19.7,29.16666667
4670,19.7,29.1
4671,19.6,29.1
4672,19.66666667,29.1
4673,19.7,29.1
4674,19.65,29.2
4675,19.65,29.245
4676,19.65,29.245
4677,19.65,29.29
4678,19.65,29.34
4679,19.6,29.29
4680,19.6,29.29
4681,19.65,29.34
4682,19.6,29.29
4683,19.7,29.39
4684,19.6,29.29
4685,19.63333333,29.35666667
4686,19.6,29.39
4687,19.6,29.39
4688,19.6,29.39
4689,19.6,29.39
4690,19.6,29.39
4691,19.6,29.46333333
4692,19.6,29.5
4693,19.6,29.445
4694,19.6,29.5
4695,19.55,29.5
4696,19.6,29.5
4697,19.6,29.5
4698,19.6,29.5
4699,19.6,29.6
4700,19.5,29.65
4701,19.55,29.65
4702,19.55,29.7
4703,19.5,29.7
4704,19.55,29.7
4705,19.525,29.675
4706,19.6,29.7
4707,19.6,29.6
4708,19.6,29.55
4709,19.6,29.63333333
4710,19.6,29.5
4711,19.6,29.5
4712,19.6,29.5
4713,19.6,29.5
4714,19.6,29.5
4715,19.6,29.5
4716,19.6,29.55
4717,19.6,29.5
4718,19.6,29.6
4719,19.6,29.55
4720,19.6,29.7
4721,19.6,29.66666667
4722,19.6,29.65
4723,19.6,29.7
4724,19.6,29.79
4725,19.6,29.79
4726,19.6,29.79
4727,19.6,29.79
4728,19.6,29.79
4729,19.6,29.84
4730,19.6,29.89
4731,19.6,29.89
4732,19.6,29.89
4733,19.6,29.89
4734,19.6,29.89
4735,19.55,29.89
4736,19.6,29.92666667
4737,19.55,29.945
4738,19.6,29.89
4739,19.55,29.89
4740,19.55,29.89
4741,19.55,29.945
4742,19.5,30
4743,19.6,30
4744,19.5,30.03333333
4745,19.5,30
4746,19.5,30
4747,19.55,30
4748,19.55,30
4749,19.5,30
4750,19.5,30.1
4751,19.5,30.06666667
4752,19.5,30.1
4753,19.5,30.1
4754,19.5,30.1
4755,19.5,30.1
4756,19.5,30.1
4757,19.5,30.1
4758,19.5,30.13333333
4759,19.5,30.1
4760,19.6,30.2
4761,19.5,30.2
4762,19.5,30.2
4763,19.5,30.2
4764,19.5,30.2
4765,19.5,30.2675
4766,19.5,30.29
4767,19.5,30.29
4768,19.5,30.29
4769,19.5,30.29
4770,19.5,30.29
4771,19.5,30.245
4772,19.5,30.2
4773,19.55,30.15
4774,19.5,30.1
4775,19.5,30.1
4776,19.5,30.1
4777,19.5,30.1
4778,19.5,30.15
4779,19.5,30.15
4780,19.5,30.1
4781,19.6,30.1
4782,19.53333333,30.1
4783,19.5,30.1
4784,19.5,30.15
4785,19.56666667,30.16666667
4786,19.56666667,30.2
4787,19.56666667,30.2
4788,19.5,30.2
4789,19.6,30.2
4790,19.6,30.2
4791,19.5,30.2
4792,19.55,30.2
4793,19.53333333,30.32333333
4794,19.55,30.34
4795,19.5,30.39
4796,19.5,30.29
4797,19.5,30.39
4798,19.5,30.39
4799,19.5,30.39
4800,19.56666667,30.39
4801,19.5,30.5
4802,19.5,30.5
4803,19.5,30.5
4804,19.5,30.5
4805,19.5,30.6
4806,19.5,30.6
4807,19.5,30.6
4808,19.445,30.55
4809,19.5,30.6
4810,19.5,30.6
4811,19.39,30.55
4812,19.445,30.65
4813,19.39,30.55
4814,19.42666667,30.53333333
4815,19.39,30.55
4816,19.445,30.55
4817,19.39,30.6
4818,19.5,30.7
4819,19.39,30.6
4820,19.39,30.7
4821,19.445,30.7
4822,19.39,30.7
4823,19.39,30.7
4824,19.39,30.7
4825,19.39,30.745
4826,19.39,30.79
4827,19.39,30.79
4828,19.39,30.79
4829,19.39,30.745
4830,19.39,30.745
4831,19.39,30.745
4832,19.39,30.7
4833,19.39,30.79
4834,19.39,30.73
4835,19.5,30.79
4836,19.39,30.79
4837,19.39,30.79
4838,19.39,30.84
4839,19.39,30.89
4840,19.39,30.89
4841,19.39,30.92666667
4842,19.39,30.945
4843,19.39,30.89
4844,19.39,30.82333333
4845,19.42666667,30.86
4846,19.39,30.89
4847,19.39,30.89
4848,19.39,30.89
4849,19.39,30.84
4850,19.39,30.84
4851,19.39,30.84
4852,19.39,30.89
4853,19.39,31
4854,19.39,31
4855,19.39,31.05
4856,19.39,31.1
4857,19.29,31.1
4858,19.34,31.05
4859,19.39,31.1
4860,19.39,31
4861,19.39,31.05
4862,19.39,31.1
4863,19.39,31.06666667
4864,19.39,31.1
4865,19.39,31.1
4866,19.39,31.1
4867,19.39,31.05
4868,19.35666667,31.1
4869,19.39,31.1
4870,19.39,31.1
4871,19.39,31.1
4872,19.39,31.1
4873,19.39,31.1
4874,19.34,31.15
4875,19.39,31.1
4876,19.39,31.1
4877,19.39,31.1
4878,19.39,31.1
4879,19.39,31.1
4880,19.39,31.1
4881,19.34,31.1
4882,19.39,31.1
4883,19.39,31.15
4884,19.29,31.2
4885,19.39,31.2
4886,19.34,31.2
4887,19.29,31.2
4888,19.34,31.2
4889,19.39,31.2
4890,19.35666667,31.2
4891,19.34,31.15
4892,19.29,31.15
4893,19.39,31.16666667
4894,19.39,31
4895,19.39,31.1
4896,19.39,31.05
4897,19.39,31.1
4898,19.39,31.05
4899,19.39,31
4900,19.39,31.06666667
4901,19.39,31
4902,19.42666667,31
4903,19.39,31
4904,19.445,31
4905,19.39,31
4906,19.39,30.945
4907,19.39,31
4908,19.39,31
4909,19.39,31
4910,19.445,31
4911,19.445,31
4912,19.39,31
4913,19.39,31
4914,19.39,31
4915,19.39,31
4916,19.39,31
4917,19.39,31
4918,19.39,31.1
4919,19.39,31.1
4920,19.5,31.2
4921,19.39,31.1
4922,19.39,31.15
4923,19.39,31.2
4924,19.39,31.2
4925,19.39,31.2
4926,19.39,31.2
4927,19.39,31.2
4928,19.39,31.2
4929,19.39,31.2
4930,19.39,31.2
4931,19.39,31.2
4932,19.39,31.2
4933,19.39,31.2
4934,19.39,31.2
4935,19.39,31.245
4936,19.34,31.2
4937,19.29,31.245
4938,19.34,31.2
4939,19.39,31.245
4940,19.29,31.29
4941,19.34,31.29
4942,19.29,31.29
4943,19.32333333,31.29
4944,19.39,31.29
4945,19.29,31.29
4946,19.29,31.29
4947,19.39,31.29
4948,19.29,31.34
4949,19.29,31.39
4950,19.39,31.39
4951,19.29,31.39
4952,19.29,31.46333333
4953,19.29,31.5
4954,19.39,31.39
4955,19.32333333,31.35666667
4956,19.29,31.29
4957,19.29,31.39
4958,19.29,31.29
4959,19.39,31.29
4960,19.32333333,31.29
4961,19.29,31.29
4962,19.29,31.29
4963,19.32333333,31.29
4964,19.39,31.29
4965,19.39,31.29
4966,19.39,31.29
4967,19.39,31.29
4968,19.39,31.2
4969,19.39,31.29
4970,19.39,31.29
4971,19.39,31.29
4972,19.39,31.29
4973,19.39,31.29
4974,19.34,31.29
4975,19.39,31.29
4976,19.39,31.29
4977,19.34,31.445
4978,19.32333333,31.42666667
4979,19.29,31.39
4980,19.29,31.29
4981,19.29,31.39
4982,19.39,31.39
4983,19.29,31.445
4984,19.39,31.39
4985,19.29,31.445
4986,19.34,31.5
4987,19.35666667,31.5
4988,19.29,31.5
4989,19.29,31.5
4990,19.29,31.55
4991,19.29,31.6
4992,19.29,31.6
4993,19.29,31.6
4994,19.29,31.6
4995,19.29,31.6
4996,19.29,31.6
4997,19.2,31.5
4998,19.29,31.63333333
4999,19.245,31.55
5000,19.245,31.65
5001,19.2,31.6
5002,19.245,31.6
5003,19.2,31.6
5004,19.23,31.63333333
5005,19.245,31.65
5006,19.245,31.7
5007,19.26,31.7
5008,19.29,31.7
5009,19.2,31.6
5010,19.29,31.7
5011,19.2,31.6
5012,19.29,31.7
5013,19.2,31.53333333
5014,19.26,31.56666667
5015,19.245,31.6
5016,19.29,31.7
5017,19.29,31.7
5018,19.29,31.7
5019,19.29,31.7
5020,19.29,31.7
5021,19.2,31.6
5022,19.29,31.6
5023,19.29,31.6
5024,19.245,31.55
5025,19.29,31.6
5026,19.29,31.5
5027,19.29,31.6
5028,19.29,31.55
5029,19.29,31.55
5030,19.29,31.5
5031,19.29,31.55
5032,19.29,31.5
5033,19.29,31.5
5034,19.29,31.5
5035,19.29,31.5
5036,19.29,31.5
5037,19.29,31.55
5038,19.34,31.6
5039,19.29,31.5
5040,19.29,31.5
5041,19.34,31.55
5042,19.29,31.5
5043,19.29,31.5
5044,19.29,31.55
5045,19.29,31.55
5046,19.29,31.6
5047,19.29,31.6
5048,19.29,31.6
5049,19.29,31.6
5050,19.29,31.55
5051,19.29,31.6
5052,19.29,31.6
5053,19.29,31.6
5054,19.2,31.6
5055,19.245,31.65
5056,19.2,31.6
5057,19.23,31.63333333
5058,19.29,31.7
5059,19.245,31.65
5060,19.2,31.6
5061,19.245,31.65
5062,19.29,31.7
5063,19.2,31.6
5064,19.2,31.6
5065,19.29,31.7
5066,19.2,31.6
5067,19.245,31.7
5068,19.2,31.6
5069,19.2,31.7
5070,19.2,31.7
5071,19.2,31.7
5072,19.2,31.7
5073,19.2,31.7
5074,19.2,31.7
5075,19.2,31.7
5076,19.2225,31.7
5077,19.2,31.6
5078,19.245,31.65
5079,19.2,31.55
5080,19.23,31.56666667
5081,19.2,31.5
5082,19.29,31.7
5083,19.26,31.66666667
5084,19.2,31.5
5085,19.2,31.5
5086,19.245,31.5
5087,19.2,31.5
5088,19.2,31.5
5089,19.2,31.6
5090,19.2,31.5
5091,19.2,31.55
5092,19.2,31.6
5093,19.2,31.55
5094,19.2,31.5
5095,19.29,31.6
5096,19.2,31.5
5097,19.2,31.5
5098,19.2,31.445
5099,19.2,31.39
5100,19.245,31.445
5101,19.2,31.5
5102,19.245,31.445
5103,19.26,31.46333333
5104,19.26,31.46333333
5105,19.2,31.39
5106,19.2,31.39
5107,19.2,31.39
5108,19.2,31.39
5109,19.2,31.39
5110,19.2,31.39
5111,19.2,31.39
5112,19.2,31.39
5113,19.2,31.39
5114,19.2,31.39
5115,19.2,31.39
5116,19.16666667,31.39
5117,19.2,31.39
5118,19.16666667,31.39
5119,19.2,31.39
5120,19.13333333,31.39
5121,19.2,31.39
5122,19.2,31.39
5123,19.15,31.39
5124,19.1,31.39
5125,19.1,31.39
5126,19.1,31.39
5127,19.1,31.445
5128,19.1,31.445
5129,19.1,31.445
5130,19.1,31.5
5131,19.1,31.39
5132,19.1,31.39
5133,19.1,31.39
5134,19.1,31.46333333
5135,19.1,31.5
5136,19.1,31.5
5137,19.05,31.445
5138,19,31.39
5139,19,31.39
5140,19,31.39
5141,19,31.35666667
5142,19,31.39
5143,19.1,31.39
5144,19.1,31.29
5145,19.1,31.29
5146,19.1,31.245
5147,19.13333333,31.2
5148,19.15,31.2
5149,19.13333333,31.2
5150,19.16666667,31.2
5151,19.2,31.2
5152,19.2,31.2
